1,1489.165984,1.119750
2,0.004337,0.510625
3,0.008181,0.122250
4,0.011579,0.000000
5,0.015231,0.829500
6,0.018632,0.890500
7,0.021189,1.229250
8,0.023352,0.647125
9,0.025687,0.049875
10,0.030184,0.000000
11,0.031180,0.000000
12,0.035549,0.637625
13,0.036046,1.235500
14,0.038404,0.933250
15,0.040370,0.348750
16,0.040731,0.348750
17,0.043144,0.000000
18,0.043506,1.272250
19,0.045725,0.776125
20,0.046045,0.776125
21,0.046612,0.776125
22,0.048440,0.154750
23,0.048959,0.154750
24,0.050867,0.000000
25,0.052505,1.214125
26,0.053553,0.000000
27,0.056013,0.624375
28,0.056377,0.035500
29,0.057320,0.035500
30,0.058611,0.000000
31,0.059678,1.071625
32,0.060963,0.040375
33,0.063307,0.634750
34,0.064391,0.000000
35,0.065432,0.000000
36,0.066578,1.246125
37,0.068034,0.910875
38,0.069071,0.242125
39,0.071315,0.802875
40,0.071631,0.802875
41,0.073622,0.000000
42,0.073942,1.269750
43,0.075691,0.000000
44,0.076203,0.752250
45,0.078118,0.361375
46,0.079752,0.947500
47,0.080060,0.947500
48,0.080677,0.947500
49,0.081014,0.000000
50,0.083385,0.000000
51,0.084198,0.000000
52,0.084537,0.604500
53,0.086549,0.604500
54,0.086909,0.022375
55,0.087215,0.022375
56,0.089105,0.000000
57,0.089437,0.000000
58,0.090256,1.046000
59,0.092445,1.046000
60,0.092815,0.447125
61,0.093228,0.447125
62,0.094784,0.651000
63,0.095933,0.000000
64,0.097392,0.000000
65,0.097695,0.000000
66,0.099746,0.262250
67,0.100056,0.262250
68,0.101820,0.288000
69,0.102167,0.831500
70,0.104177,0.831500
71,0.104528,1.265125
72,0.105353,1.265125
73,0.106774,0.730000
74,0.107085,0.730000
75,0.109140,0.112000
76,0.109448,0.112000
77,0.110042,0.112000
78,0.112086,0.000000
79,0.113427,1.180125
80,0.113816,0.000000
81,0.114116,0.000000
82,0.116200,0.521375
83,0.116509,0.521375
84,0.117325,0.010750
85,0.119636,0.000000
86,0.119966,0.000000
87,0.120267,0.000000
88,0.120592,0.000000
89,0.122639,0.060500
90,0.124147,0.422750
91,0.124485,0.686750
92,0.124787,0.686750
93,0.125318,0.686750
94,0.127664,0.000000
95,0.128036,0.000000
96,0.128339,0.000000
97,0.128636,0.000000
98,0.131185,0.282375
99,0.131792,0.257750
100,0.132079,0.257750
101,0.133540,0.838125
102,0.136092,0.000000
103,0.137762,0.706750
104,0.140604,0.094125
105,0.142932,0.000000
106,0.143348,1.160250
107,0.143646,1.160250
108,0.144321,0.000000
109,0.144615,0.000000
110,0.146730,0.543125
111,0.147875,0.000375
112,0.148174,0.000375
113,0.149983,0.000375
114,0.150345,0.000000
115,0.152342,0.998250
116,0.152664,0.070625
117,0.152962,0.070625
118,0.154955,0.700875
119,0.155662,0.700875
120,0.156057,0.000000
121,0.157250,1.268250
122,0.158205,1.268250
123,0.158559,0.000000
124,0.159606,0.842750
125,0.160813,0.307625
126,0.161953,0.228125
127,0.163507,0.228125
128,0.164303,0.000000
129,0.164607,0.000000
130,0.165427,1.249625
131,0.167605,0.000000
132,0.167925,0.696500
133,0.168388,0.696500
134,0.168747,0.696500
135,0.172306,0.077250
136,0.173116,0.000000
137,0.173468,0.000000
138,0.174857,0.000000
139,0.175067,0.000000
140,0.176993,0.000000
141,0.177265,0.563500
142,0.177504,0.563500
143,0.177811,0.563500
144,0.178395,0.000000
145,0.180220,1.210125
146,0.181698,0.000000
147,0.181957,0.967500
148,0.183129,0.967500
149,0.183483,0.105875
150,0.184248,0.378625
151,0.186540,0.000000
152,0.187262,0.000000
153,0.188928,0.000000
154,0.189163,0.000000
155,0.191383,0.319000
156,0.192069,0.319000
157,0.192459,0.200125
158,0.193687,0.867750
159,0.195959,1.238750
160,0.196662,1.238750
161,0.197183,0.000000
162,0.198337,0.661000
163,0.200637,0.061500
164,0.201350,0.061500
165,0.201819,1.094000
166,0.203258,0.000000
167,0.204961,1.114625
168,0.206560,0.510125
169,0.206887,0.510125
170,0.208973,0.000000
171,0.211046,1.224875
172,0.211364,0.000000
173,0.212420,0.944750
174,0.214596,0.944750
175,0.214868,0.371500
176,0.215086,0.371500
177,0.217084,0.000000
178,0.219278,1.272500
179,0.219532,0.000000
180,0.220284,0.000000
181,0.221848,0.348875
182,0.222650,0.348875
183,0.223982,0.173625
184,0.225032,0.911125
185,0.227186,1.226375
186,0.227507,0.000000
187,0.227797,0.000000
188,0.229855,0.664375
189,0.231886,0.046250
190,0.232211,1.113250
191,0.232506,1.113250
192,0.237856,0.100875
193,0.240435,0.621125
194,0.242319,1.237875
195,0.242670,0.000000
196,0.245939,0.342500
197,0.246277,0.342500
198,0.248928,0.000000
199,0.249236,1.271500
200,0.251213,0.774375
201,0.251422,0.774375
202,0.253111,0.774375
203,0.253381,0.146875
204,0.255695,0.146875
205,0.255965,0.000000
206,0.256170,0.000000
207,0.256552,0.000000
208,0.258509,0.000000
209,0.259046,0.000000
210,0.260415,0.614750
211,0.262744,0.041875
212,0.263065,1.136625
213,0.263913,1.136625
214,0.265303,1.066875
215,0.266131,1.066875
216,0.267672,0.467500
217,0.268475,0.467500
218,0.268859,0.638125
219,0.270686,0.000000
220,0.272144,1.248375
221,0.273068,0.000000
222,0.275665,0.902125
223,0.276021,0.312375
224,0.276315,0.312375
225,0.278234,0.000000
226,0.278547,0.000000
227,0.280621,0.000000
228,0.280917,0.000000
229,0.282931,0.366875
230,0.285077,0.366875
231,0.285352,0.962125
232,0.285554,0.962125
233,0.287423,0.000125
234,0.287755,1.195250
235,0.288828,0.000000
236,0.290644,0.592250
237,0.291148,0.523125
238,0.292984,0.019375
239,0.294666,0.000000
240,0.295514,0.000000
241,0.296802,1.041125
242,0.297664,0.040375
243,0.298192,0.445375
244,0.299350,0.654375
245,0.299643,0.654375
246,0.302196,1.257250
247,0.302550,1.257250
248,0.302889,0.000000
249,0.304367,0.881125
250,0.304688,0.881125
251,0.306483,0.282625
252,0.306786,0.282625
253,0.308826,0.000000
254,0.309900,1.264125
255,0.310124,1.264125
256,0.312076,1.264125
257,0.312360,0.728875
258,0.312610,0.728875
259,0.314667,0.129750
260,0.314894,0.129750
261,0.315428,0.129750
262,0.315796,0.973875
263,0.317551,0.000250
264,0.318163,1.176750
265,0.319842,0.000000
266,0.320511,0.569750
267,0.322065,0.545500
268,0.323964,1.177625
269,0.324240,1.177625
270,0.326854,1.016625
271,0.327341,1.016625
272,0.329183,0.423875
273,0.329506,0.423875
274,0.331466,0.000000
275,0.331792,0.000000
276,0.333293,1.264375
277,0.333846,0.000000
278,0.335940,0.287500
279,0.336626,0.287500
280,0.338612,0.838750
281,0.339003,0.838750
282,0.341470,1.257000
283,0.343797,0.000000
284,0.344601,0.402500
285,0.347316,0.402500
286,0.348059,0.000000
287,0.349657,0.000000
288,0.349918,0.000000
289,0.350123,0.000000
290,0.350540,0.000000
291,0.352019,0.546875
292,0.352561,0.566625
293,0.354620,1.195875
294,0.354851,1.195875
295,0.356710,1.195875
296,0.357446,0.988375
297,0.360233,0.400875
298,0.360504,0.763625
299,0.360981,0.763625
