1,0.001904,0.000000
2,0.003365,0.000000
3,0.004109,0.000000
4,0.005313,0.000000
5,0.005781,0.000000
6,0.006949,0.000000
7,0.008281,0.000000
8,0.009028,0.000000
9,0.010934,0.000000
10,0.011504,0.000000
11,0.013001,0.118875
12,0.013857,0.262375
13,0.015088,0.403750
14,0.017211,0.674625
15,0.017589,0.674625
16,0.018514,0.802625
17,0.019636,0.925375
18,0.020758,1.042125
19,0.022336,1.151750
20,0.023115,1.253875
21,0.024469,1.348375
22,0.025993,1.433625
23,0.027590,1.510125
24,0.028797,1.578375
25,0.029200,1.635125
26,0.030802,1.681625
27,0.031463,1.718625
28,0.032567,1.745000
29,0.033722,1.760000
30,0.034918,1.765000
31,0.036056,1.758125
32,0.037230,1.741000
33,0.038441,1.713875
34,0.039560,1.674875
35,0.041032,1.626625
36,0.042114,1.567625
37,0.043223,1.497875
38,0.044574,1.420125
39,0.045409,1.333500
40,0.046555,1.237125
41,0.047726,1.134125
42,0.048904,1.023375
43,0.050079,0.905500
44,0.051240,0.781625
45,0.052504,0.652375
46,0.053612,0.518250
47,0.055037,0.379750
48,0.056083,0.238875
49,0.057138,0.094750
50,0.058306,0.000000
51,0.059498,0.000000
52,0.060669,0.000000
53,0.061842,0.000000
54,0.063326,0.000000
55,0.064969,0.000000
56,0.065978,0.000000
57,0.067076,0.000000
58,0.067700,0.000000
59,0.069081,0.000000
60,0.070426,0.000000
61,0.071299,0.000000
62,0.072531,0.000000
63,0.073590,0.000000
64,0.074767,0.000000
65,0.075945,0.000000
66,0.077343,0.000000
67,0.078473,0.000000
68,0.079479,0.000000
69,0.080979,0.000000
70,0.081894,0.000000
71,0.082995,0.000000
72,0.084210,0.000000
73,0.085807,0.000000
74,0.088672,0.000000
75,0.089549,0.000000
76,0.091033,0.000000
77,0.091361,0.000000
78,0.093736,0.000000
79,0.094551,0.000000
80,0.094972,0.000000
81,0.095989,0.000000
82,0.096367,0.000000
83,0.097496,0.000000
84,0.098252,0.000000
85,0.099411,0.000000
86,0.100858,0.000000
87,0.102085,0.000000
88,0.103541,0.000000
89,0.106542,0.000000
90,0.106845,0.000000
91,0.107156,0.000000
92,0.109441,0.000000
93,0.109842,0.000000
94,0.111555,0.000000
95,0.113341,0.000000
96,0.114246,0.243000
97,0.114740,0.384875
98,0.116351,0.522750
99,0.117155,0.656750
100,0.119200,0.785375
101,0.119885,0.909375
102,0.120804,0.909375
103,0.121246,1.026625
104,0.122220,1.137250
105,0.122918,1.240375
106,0.124108,1.336000
107,0.125262,1.422750
108,0.126453,1.500625
109,0.127627,1.569750
110,0.128801,1.628000
111,0.129975,1.676375
112,0.131148,1.714875
113,0.132304,1.741625
114,0.133472,1.758875
115,0.134650,1.764500
116,0.135825,1.759500
117,0.137002,1.743125
118,0.138172,1.717625
119,0.139336,1.681000
120,0.140520,1.633250
121,0.141899,1.576375
122,0.143152,1.508250
123,0.144045,1.431500
124,0.145181,1.345875
125,0.146360,1.250250
126,0.147534,1.148875
127,0.148694,1.039125
128,0.149881,0.921875
129,0.151055,0.798625
130,0.152231,0.670375
131,0.153417,0.536875
132,0.154588,0.399375
133,0.155864,0.258000
134,0.157289,0.114250
135,0.158107,0.000000
136,0.159431,0.000000
137,0.160459,0.000000
138,0.161646,0.000000
139,0.162785,0.000000
140,0.163970,0.000000
141,0.165134,0.000000
142,0.166323,0.000000
143,0.167496,0.000000
144,0.168668,0.000000
145,0.169848,0.000000
146,0.171171,0.000000
147,0.172508,0.000000
148,0.173683,0.000000
149,0.174568,0.000000
150,0.175744,0.000000
151,0.176971,0.000000
152,0.178272,0.000000
153,0.179270,0.000000
154,0.180433,0.000000
155,0.181602,0.000000
156,0.182931,0.000000
157,0.183943,0.000000
158,0.185135,0.000000
159,0.186791,0.000000
160,0.187596,0.000000
161,0.188704,0.000000
162,0.189831,0.000000
163,0.190996,0.000000
164,0.192187,0.000000
165,0.193348,0.000000
166,0.194979,0.000000
167,0.196180,0.000000
168,0.198204,0.000000
169,0.198556,0.000000
170,0.199516,0.000000
171,0.200412,0.000000
172,0.201974,0.000000
173,0.203774,0.000000
174,0.204081,0.000000
175,0.205342,0.000000
176,0.206277,0.000000
177,0.207461,0.000000
178,0.209910,0.000000
179,0.210247,0.000000
180,0.211244,0.000000
181,0.212507,0.079000
182,0.213632,0.223250
183,0.214750,0.366000
184,0.215834,0.504125
185,0.216924,0.639000
186,0.218040,0.768375
187,0.219212,0.892625
188,0.220393,1.011000
189,0.222467,1.123000
190,0.223586,1.227000
191,0.223935,1.323750
192,0.225076,1.411125
193,0.226231,1.490250
194,0.227411,1.560875
195,0.228583,1.620625
196,0.229755,1.670000
