1,0.009333,0.797250
2,0.010280,0.797250
3,0.012345,0.356500
4,0.013093,0.911500
5,0.016313,1.222625
6,0.018017,0.000000
7,0.021743,0.042625
8,0.022082,0.000000
9,0.022300,0.000000
10,0.024089,0.000000
11,0.024397,0.020125
12,0.026434,0.020125
13,0.026711,0.625375
14,0.027149,0.625375
15,0.027470,0.625375
16,0.030128,0.000000
17,0.031328,0.930750
18,0.031574,0.930750
19,0.033478,0.930750
20,0.033810,0.335000
21,0.034024,0.335000
22,0.036068,0.000000
23,0.036278,0.000000
24,0.038403,0.000000
25,0.038614,0.000000
26,0.038910,0.000000
27,0.040724,0.365625
28,0.040971,0.365625
29,0.042877,0.365625
30,0.043612,0.943250
31,0.043980,0.943250
32,0.045447,1.207125
33,0.045925,1.207125
34,0.047580,0.000000
35,0.047942,0.623875
36,0.049888,0.505875
37,0.051299,1.140875
38,0.052263,1.140875
39,0.052509,0.000000
40,0.054772,0.040375
41,0.055473,0.040375
42,0.057100,0.662625
43,0.057348,0.662625
44,0.059514,1.251375
45,0.060276,1.251375
46,0.060672,0.000000
47,0.061933,0.909500
48,0.064020,0.262250
49,0.065006,0.304500
50,0.066635,0.000000
51,0.066944,0.000000
52,0.068984,0.000000
53,0.069298,0.000000
54,0.072790,0.752500
55,0.073076,0.129250
56,0.073289,0.129250
57,0.074592,0.991000
58,0.075756,0.000000
59,0.076013,1.191000
60,0.078382,0.601375
61,0.079343,0.601375
62,0.080455,0.528625
63,0.080739,0.016250
64,0.083043,0.000000
65,0.083260,0.000000
66,0.085383,0.040375
67,0.086336,0.040375
68,0.087769,0.738125
69,0.088001,0.738125
70,0.089895,1.259000
71,0.090196,1.259000
72,0.092417,0.889125
73,0.094558,0.889125
74,0.094833,0.275375
75,0.095038,0.275375
76,0.097603,0.000000
77,0.097954,0.000000
78,0.098295,1.262500
79,0.099873,0.000000
80,0.101788,0.401625
81,0.102762,0.401625
82,0.104163,0.992250
83,0.104625,0.992250
84,0.106742,1.171875
85,0.107475,1.171875
86,0.108891,0.579500
87,0.109152,0.579500
88,0.112179,0.549875
89,0.112820,1.182000
90,0.115708,0.000000
91,0.116540,0.141250
92,0.119234,0.732625
93,0.119503,0.000000
94,0.122554,0.000000
95,0.123105,0.865500
96,0.125103,0.865500
97,0.125470,0.246250
98,0.125765,0.246250
99,0.127656,0.000000
100,0.128512,0.000000
101,0.129960,0.000000
102,0.131143,0.000000
103,0.133725,0.408750
104,0.137537,1.151500
105,0.138013,1.151500
106,0.139872,0.557000
107,0.141396,0.557000
108,0.143901,1.199875
109,0.144164,0.000000
110,0.145064,0.000000
111,0.146451,0.111000
112,0.147242,0.111000
113,0.147629,0.401625
114,0.149536,0.705625
115,0.151714,1.270000
116,0.152082,1.270000
117,0.153498,0.843000
118,0.154010,0.843000
119,0.154447,0.843000
120,0.156570,0.216875
121,0.156952,0.885625
122,0.158207,0.000000
123,0.159699,0.000000
124,0.160065,1.245375
125,0.160361,0.000000
126,0.161722,0.683000
127,0.162683,0.683000
128,0.164065,0.076625
129,0.164278,0.076625
130,0.164568,0.076625
131,0.166205,0.076625
132,0.166930,0.000000
133,0.167252,0.000000
134,0.168757,0.000000
135,0.169723,0.000000
136,0.170065,0.534750
137,0.172082,0.534750
138,0.172373,0.000000
139,0.172670,0.000000
140,0.174626,0.000000
141,0.174902,0.000000
142,0.176777,0.000000
143,0.177063,0.138625
144,0.177956,0.138625
145,0.178309,0.370125
146,0.179354,0.778000
147,0.179786,0.778000
148,0.181701,1.272250
149,0.181952,1.272250
150,0.184500,0.819875
151,0.184852,0.819875
152,0.186175,0.330375
153,0.186433,0.189125
154,0.188686,0.000000
155,0.189403,0.000000
156,0.190872,1.233750
157,0.191122,0.000000
158,0.193387,0.461000
159,0.194116,0.461000
160,0.195578,0.061125
161,0.195847,1.101750
162,0.198070,1.105750
163,0.198775,1.105750
